Date,Open,High,Low,Close,Volume,Market Cap
Oct-20-2018,6456.360439,6472.939716,6439.166421,6461.901011,2966669746.463260,111908678079.512000
Oct-19-2018,6480.163638,6495.135872,6450.301251,6455.39574,3173937549.015840,112085147708.801000
Oct-18-2018,6520.905375,6540.466032,6461.579151,6479.295676,3281648435.665210,112767667558.941000
Oct-17-2018,6556.349144,6578.4743,6491.219641,6520.256441,3451052342.075720,113082408595.094000
Oct-16-2018,6569.00387,6656.351196,6526.208311,6552.077685,4349704177.003920,113805789345.712000
Oct-15-2018,6325.070599,7241.013387,6297.967733,6576.759501,4839273501.044340,113806586909.685000
Oct-14-2018,6322.634878,6382.174804,6312.444607,6321.811255,2473293529.384450,110079030610.190000
Oct-13-2018,6291.160228,6325.159139,6286.921219,6325.159139,2707685988.270980,109322150989.081000
Oct-12-2018,6245.131457,6339.634868,6218.533471,6293.90483,3568675354.665030,109121780973.280000
Oct-11-2018,6597.074973,6597.074973,6223.701469,6252.437099,3856048836.492650,109219268262.155000
Oct-10-2018,6646.182522,6646.182522,6532.790679,6599.428021,2892787742.933860,114081289349.486000
Oct-09-2018,6656.124595,6663.221711,6606.326818,6646.658367,2895217736.809520,114956847791.661000
Oct-08-2018,6602.290458,6681.33905,6583.792576,6657.272478,2719149065.687600,114740752408.718000
Oct-07-2018,6591.961724,6629.59916,6544.872515,6595.637642,2328395841.846090,113885583317.285000
Oct-06-2018,6628.529625,6629.70296,6567.122764,6590.995726,2497460195.881970,114207096562.632000
Oct-05-2018,6577.590428,6646.669404,6549.521307,6626.550323,2672396690.510080,113949423390.632000
Oct-04-2018,6502.281941,6613.382645,6499.81967,6574.045632,2889072641.863290,113831892687.908000
Oct-03-2018,6539.365527,6540.727213,6450.163787,6505.256156,3109636692.364330,112295917050.580000
Oct-02-2018,6596.42543,6609.789765,6521.248995,6534.415121,2973884240.669710,113761573692.444000
Oct-01-2018,6624.023395,6653.039249,6531.89659,6596.018098,3103181637.296210,114217337030.751000
Sep-30-2018,6594.92783,6642.932345,6555.154058,6619.480812,3156173083.621840,114125391350.853000
Sep-29-2018,6639.133514,6639.133514,6499.126781,6600.212125,3667760047.364140,113523191862.364000
Sep-28-2018,6680.315861,6780.342952,6572.820589,6641.955563,3950139502.721270,115399223368.534000
Sep-27-2018,6472.989477,6708.890308,6456.868937,6676.851173,3534387056.389180,112980748530.034000
Sep-26-2018,6445.34633,6551.841402,6402.489429,6479.083948,3710739995.615440,111886146158.594000
Sep-25-2018,6588.874653,6588.874653,6376.748409,6438.627759,3810213970.800920,111259583835.907000
Sep-24-2018,6709.093373,6725.147576,6575.646352,6586.794102,3574785844.315660,114895992792.586000
Sep-23-2018,6707.056771,6772.406208,6676.568041,6709.838127,3519712889.774570,116033559671.523000
Sep-22-2018,6736.854333,6801.843227,6616.383582,6707.238115,4979240365.486290,115821882887.262000
Sep-21-2018,6493.152931,6752.404966,6493.152931,6744.696981,4903492828.541760,114817041723.945000
Sep-20-2018,6399.795216,6513.945958,6366.826294,6497.019131,3420591797.887150,110865716891.744000
Sep-19-2018,6358.739055,6490.634397,6178.636654,6397.127392,3147521552.271230,109804752780.892000
Sep-18-2018,6275.496064,6392.264991,6256.129769,6363.858467,3249090128.649270,109083774869.599000
Sep-17-2018,6512.220343,6540.852093,6241.767743,6274.229074,2835108018.953950,110824849006.158000
Sep-16-2018,6535.007313,6535.007313,6432.952919,6512.152478,2612709364.023500,112239914834.603000
Sep-15-2018,6500.848562,6566.827241,6491.857333,6537.211073,2906742501.161910,112731567389.710000
Sep-14-2018,6498.18277,6585.306525,6440.80643,6509.223086,3449529788.871750,112457477608.038000
Sep-13-2018,6356.884592,6530.988605,6356.884592,6501.145617,3265539092.193330,111509933620.722000
Sep-12-2018,6311.36973,6365.050838,6243.02135,6359.149645,3072304772.765280,108758126327.288000
Sep-11-2018,6328.687636,6391.775976,6232.734067,6306.694006,2960797320.017470,109082762652.735000
Sep-10-2018,6274.807969,6364.054074,6274.807969,6330.669843,2898910708.553070,109069459979.023000
Sep-09-2018,6213.220556,6434.372794,6186.808464,6277.682277,3170107868.184370,109035714370.452000
Sep-08-2018,6432.032384,6495.347505,6164.499002,6214.51545,3029596737.942500,110352219739.563000
Sep-07-2018,6527.528801,6551.343072,6367.814558,6436.841435,3604584133.876310,111668930820.858000
Sep-06-2018,6720.246796,6720.246796,6371.902785,6519.675095,5128823495.474910,111338543930.765000
Sep-05-2018,7364.127452,7391.519913,6714.906125,6714.906125,4063479414.958970,123206380150.700000
Sep-04-2018,7267.905332,7399.96284,7246.754356,7360.989295,3585026575.492570,126418425071.539000
Sep-03-2018,7278.253609,7324.290652,7185.260349,7268.864743,3587720774.518700,125176534045.198000
Sep-02-2018,7189.711798,7303.005791,7126.75376,7277.239549,4026452649.613730,124689669675.938000
Sep-01-2018,7011.745045,7238.263496,7011.745045,7193.248733,3736417380.529200,122433880681.735000
Aug-31-2018,6977.184897,7056.498152,6905.339149,7018.26405,3847879824.793680,120305931834.486000
Aug-30-2018,7036.431587,7058.898977,6832.739176,6973.880312,3821615060.285880,119735169322.610000
Aug-29-2018,7080.255896,7118.60906,6960.460368,7036.643094,4017126669.355940,121596972339.094000
Aug-28-2018,6892.11882,7116.23749,6870.993673,7082.637385,4088489331.560640,120406267603.796000
Aug-27-2018,6708.159869,6885.057976,6671.239735,6883.391277,3208584744.267610,115875282123.079000
Aug-26-2018,6740.966519,6763.799067,6594.151992,6705.158423,2897692512.095460,115136755514.161000
Aug-25-2018,6703.50453,6787.241349,6682.141058,6745.155573,3482620041.810710,115890204075.739000
Aug-24-2018,6534.230351,6721.363282,6501.066967,6709.592961,3159935178.710100,113122648892.092000
Aug-23-2018,6379.980149,6545.659035,6379.980149,6528.524415,3432974935.304820,111083798682.762000
Aug-22-2018,6481.300216,6820.081467,6319.84835,6376.530714,3605706790.047850,113589812746.948000
Aug-21-2018,6284.246452,6494.949182,6282.055268,6482.48094,3352928439.442790,110497806843.182000
Aug-20-2018,6504.064719,6539.184995,6277.402389,6291.971192,3226319434.999900,111320719763.466000
Aug-19-2018,6416.237391,6543.637614,6354.653623,6509.311913,3185408871.986420,110575568197.290000
Aug-18-2018,6597.212073,6628.429298,6345.785261,6420.016879,4098661004.492450,111471615191.469000
Aug-17-2018,6339.303346,6587.627902,6331.717334,6587.234439,4220932607.430070,111590079309.255000
Aug-16-2018,6302.073567,6475.480838,6263.536971,6329.69734,4159955398.343510,109615804939.236000
Aug-15-2018,6217.842249,6594.442382,6217.842249,6306.298266,4271528735.366830,109910003262.032000
Aug-14-2018,6287.053221,6287.053221,5952.33538,6207.11752,4314826467.957580,104715326537.313000
Aug-13-2018,6342.495381,6509.961457,6209.058763,6284.928115,3625488362.313670,109683741538.993000
Aug-12-2018,6269.572356,6433.372534,6227.371135,6342.511734,3631377731.046380,108986681777.665000
Aug-11-2018,6178.816153,6460.502986,6100.812339,6293.915942,4185821570.730020,106925855935.202000
Aug-10-2018,6556.799002,6587.10507,6109.974095,6183.831056,4181392943.931870,110450434360.759000
Aug-09-2018,6291.645098,6629.937974,6248.586464,6563.764604,4210397000.671890,110258412337.924000
Aug-08-2018,6736.300264,6736.300264,6205.352344,6281.517374,4609610922.224340,111187622461.858000
Aug-07-2018,6945.218332,7140.708762,6722.266221,6732.82669,3700827846.127180,120399763551.103000
Aug-06-2018,7040.944983,7144.007979,6869.734955,6935.713092,3306255574.144540,120402336022.859000
Aug-05-2018,7021.618543,7076.470274,6924.906452,7041.990104,3682909104.367670,120528010089.832000
Aug-04-2018,7423.369337,7491.7418,6967.69686,7017.844894,3860203504.513450,124874388282.470000
Aug-03-2018,7548.457736,7548.457736,7309.308752,7422.438043,4091971159.843140,127285663216.900000
Aug-02-2018,7600.558994,7685.923379,7508.516749,7551.493153,4163829164.005340,130538683460.747000
Aug-01-2018,7744.631395,7747.417375,7492.216628,7596.721803,4823441462.393800,130208064859.329000
Jul-31-2018,8174.64174,8174.64174,7662.792136,7752.144492,5247534991.598220,136223543687.616000
Jul-30-2018,8218.147752,8237.120087,7885.594529,8181.184914,4448141891.506240,139853384177.086000
Jul-29-2018,8230.522037,8273.04121,8130.355937,8211.614335,3666674348.965740,140931396441.142000
Jul-28-2018,8172.875761,8218.909622,8094.790455,8195.281388,4271083963.420580,140469479107.344000
Jul-27-2018,7925.661361,8261.135335,7834.490761,8158.491094,4974252390.807890,137721622178.591000
Jul-26-2018,8165.597549,8280.383113,7874.765232,7933.673932,4940766514.848010,140555305797.240000
Jul-25-2018,8343.380119,8416.620991,8070.16926,8179.363887,6176077122.425060,141437450720.809000
Jul-24-2018,7715.394161,8349.100819,7704.861421,8338.94062,5764717500.864320,138130525893.729000
Jul-23-2018,7386.710266,7753.766991,7375.794247,7712.930732,4687601679.596320,131428842715.590000
Jul-22-2018,7398.45221,7535.76737,7381.602713,7391.747574,3665112371.918140,127708552338.545000
Jul-21-2018,7330.341057,7410.512438,7264.995036,7400.986497,4512259647.477470,125957083903.683000
Jul-20-2018,7444.56841,7552.76424,7305.638275,7329.843348,4966521399.751780,127340006735.709000
Jul-19-2018,7349.626445,7480.491111,7289.406628,7443.660646,5846088135.453220,126552515026.710000
Jul-18-2018,7313.602736,7506.522682,7293.696027,7353.883851,6330311100.250030,126702867277.643000
Jul-17-2018,6698.843899,7347.954698,6666.153806,7317.330034,5419192992.699330,117484648785.317000
Jul-16-2018,6349.113033,6705.492444,6336.933529,6705.492444,4630543497.449320,111553385913.803000
Jul-15-2018,6250.324791,6381.087798,6236.637067,6346.599551,3455989685.698220,108301684788.815000
Jul-14-2018,6220.174225,6264.895759,6195.279637,6250.050407,3734323550.331160,106911716788.275000
Jul-13-2018,6217.319818,6294.955455,6181.047378,6215.784718,3821904703.046910,107041202810.182000
Jul-12-2018,6369.83685,6375.149278,6129.642443,6202.442176,3447735128.478170,106786605367.428000
Jul-11-2018,6318.74122,6390.003178,6318.74122,6367.687185,3967828329.816860,108981359942.404000
Jul-10-2018,6670.315363,6677.743512,6316.171328,6319.83561,4677923064.343400,111216854320.205000
Jul-09-2018,6713.143583,6746.343655,6664.513133,6669.99851,4925375835.097630,114903648635.784000
Jul-08-2018,6715.37828,6759.512217,6687.64458,6711.7568,4983369408.616710,115356288726.251000
Jul-07-2018,6594.777709,6725.931832,6528.997977,6718.701013,4981676689.534580,112643239518.513000
Jul-06-2018,6528.310929,6600.606901,6461.897553,6600.606901,4811073504.460220,112044984491.779000
Jul-05-2018,6612.111581,6636.326263,6492.340691,6532.499354,4643821207.807070,112764025003.037000
Jul-04-2018,6537.368502,6686.344375,6435.020217,6603.099909,4840988987.800320,112438805144.068000
Jul-03-2018,6595.975191,6645.83559,6483.564311,6534.644903,5004522312.659320,112894405915.371000
Jul-02-2018,6363.378352,6638.313861,6302.439983,6595.968717,3807596497.406920,110312978867.130000
Jul-01-2018,6385.423752,6409.365459,6310.846816,6364.401842,3508360442.874650,109006878047.625000
Jun-30-2018,6133.703977,6425.917485,6130.992663,6376.564855,3771289831.842590,109013793431.195000
Jun-29-2018,5910.738004,6180.342189,5847.32314,6127.560923,2839622172.243840,101303448487.614000
Jun-28-2018,6118.418332,6138.65547,5896.088025,5912.435446,3121465243.007180,104230356277.987000
Jun-27-2018,6108.081816,6172.527246,6049.848945,6108.694146,3736840201.220380,104332774796.423000
Jun-26-2018,6247.16349,6255.443513,6103.03072,6103.03072,3889799376.783370,106201817724.485000
Jun-25-2018,6149.963219,6289.175734,6113.991153,6238.074119,4343151231.320290,106019354755.629000
Jun-24-2018,6157.664108,6211.292125,5829.901535,6149.117943,3728670367.480850,103104840640.456000
Jun-23-2018,6073.054271,6244.375949,6070.106576,6156.300264,4089480599.816780,104886130046.062000
Jun-22-2018,6712.439403,6715.006409,6056.861989,6071.720089,3351734963.001330,109318040094.606000
Jun-21-2018,6734.137828,6770.207068,6695.896164,6711.941657,2901154211.880980,115067734172.998000
Jun-20-2018,6720.901573,6754.942346,6577.803076,6734.137828,3087939613.094330,114051666953.161000
Jun-19-2018,6705.753312,6754.452193,6677.957643,6722.636753,2930821031.408760,114742560036.162000
Jun-18-2018,6460.218405,6724.301589,6400.071429,6700.596021,2259399591.533290,111265161991.753000
Jun-17-2018,6500.435004,6541.234834,6459.314001,6461.213025,2039619863.672430,111222374664.012000
Jun-16-2018,6469.496413,6514.550897,6395.022991,6505.755311,2350148804.582190,110323600936.402000
Jun-15-2018,6650.926765,6652.572392,6470.053174,6473.773491,3114118486.941190,112236734784.518000
Jun-14-2018,6307.58885,6667.673554,6293.277845,6649.438347,3663602706.472030,111014489453.795000
Jun-13-2018,6559.943494,6599.514736,6283.231869,6308.396028,3295765432.767540,110547750538.437000
Jun-12-2018,6845.923064,6867.28703,6535.551159,6558.514878,3102008136.868290,115883252761.093000
Jun-11-2018,6804.106499,6851.118289,6721.954597,6847.943671,3827038711.602330,115730062694.323000
Jun-10-2018,7563.600993,7563.600993,6759.04614,6797.078904,3104326326.997620,122562640554.784000
Jun-09-2018,7624.284,7658.105197,7559.667409,7559.667409,2724319399.409420,130144429836.023000
Jun-08-2018,7659.864,7677.597494,7564.965087,7622.637061,2974280008.599860,130241534909.564000
Jun-07-2018,7576.087612,7711.707126,7576.087612,7654.789136,3371952934.700250,131241247121.217000
Jun-06-2018,7611.859044,7645.242998,7501.760893,7577.593405,3324816448.420830,129746655128.228000
Jun-05-2018,7504.612582,7628.660711,7407.337754,7612.115176,3615936275.269930,127854338897.609000
Jun-04-2018,7687.675752,7709.043781,7473.489414,7505.890508,3930562178.710500,129809953835.060000
Jun-03-2018,7586.635659,7709.254871,7567.496423,7684.931799,3988066391.916730,131477090606.007000
Jun-02-2018,7520.809781,7659.692451,7481.281345,7588.637728,3506255999.625370,129517556531.763000
Jun-01-2018,7503.960275,7590.623838,7411.831128,7525.473797,3534811211.334460,127779434179.467000
May-31-2018,7410.996883,7588.941668,7361.209309,7504.038587,3635904694.014930,128090140880.018000
May-30-2018,7475.380975,7572.028924,7330.941503,7411.621917,3899968538.104630,127218701522.555000
May-29-2018,7148.382787,7530.365298,7108.097718,7474.562016,3815081591.776010,124630231434.777000
May-28-2018,7366.647775,7442.193014,7141.115481,7149.250597,3215107342.645690,124215494408.842000
May-27-2018,7358.682109,7380.225321,7269.543824,7363.93676,3037874870.661960,125071558308.788000
May-26-2018,7483.923187,7574.745396,7344.829727,7349.788652,3196176483.886510,127948559647.401000
May-25-2018,7597.498837,7649.031063,7397.190789,7488.637221,4140362593.805290,127945639029.033000
May-24-2018,7558.332248,7740.093095,7340.474586,7576.278752,4962607292.142310,128983159056.420000
May-23-2018,8021.527115,8050.00318,7525.488248,7570.538188,4347099237.872140,133788780303.855000
May-22-2018,8398.980741,8398.980741,8016.111592,8032.093711,3751166478.661890,140965212363.838000
May-21-2018,8504.392246,8536.846506,8353.567839,8399.115042,3892425909.513090,144399603233.063000
May-20-2018,8232.481807,8538.388398,8177.72473,8499.1229,3622202463.385020,142883459805.099000
May-19-2018,8236.022403,8338.416559,8160.754425,8225.333519,3931791516.723230,140814675664.796000
May-18-2018,8093.34718,8258.631884,7968.007688,8236.681884,4472415561.776290,138311169552.199000
May-17-2018,8341.615725,8408.350502,8054.71466,8088.947899,4471142637.654740,141534195261.128000
May-16-2018,8508.251974,8508.674226,8164.504936,8343.900226,5131375183.098740,141362049290.154000
May-15-2018,8735.400032,8832.722902,8477.513111,8515.701134,5366406569.286460,147377649848.072000
May-14-2018,8696.818046,8895.462876,8347.174977,8740.312768,5019113653.882910,146843548689.046000
May-13-2018,8488.70753,8753.425966,8376.219102,8699.820503,4329079560.403610,146413407329.291000
May-12-2018,8416.407228,8640.197051,8196.315735,8488.213129,5465653039.497350,144028397248.745000
May-11-2018,9040.788665,9040.788665,8394.767463,8422.66381,5789182783.718330,148566676930.081000
May-10-2018,9314.428561,9393.068048,9037.392112,9037.392112,5032109490.297590,158203200269.255000
May-09-2018,9232.346558,9384.380916,9074.433277,9327.374047,5229298823.615700,157041351530.422000
May-08-2018,9380.792342,9468.199602,9136.383479,9233.687914,5187265753.795840,158129844824.814000
May-07-2018,9673.823719,9679.398283,9256.52455,9372.878004,5126629695.110310,159171331027.528000
May-06-2018,9869.313498,9960.408723,9495.756447,9666.853489,5579263731.540210,164319563566.667000
May-05-2018,9714.030902,9972.750074,9708.097851,9864.060649,5831668636.078920,167518425717.918000
May-04-2018,9758.943853,9790.006235,9597.486912,9718.724265,6816067136.573040,163695392583.125000
May-03-2018,9236.410635,9807.420824,9186.736181,9769.290293,6010894136.378400,159730733869.014000
May-02-2018,9084.637928,9244.477839,8996.732769,9236.704389,4980811639.294950,155625522100.664000
May-01-2018,9253.083883,9253.083883,8881.779114,9096.810022,6156448195.898470,153208735785.093000
Apr-30-2018,9412.933157,9463.94026,9173.147998,9240.335679,6189381726.745160,158509667847.130000
Apr-29-2018,9337.929478,9519.119729,9194.490547,9413.409305,6578695509.146170,159435102032.220000
Apr-28-2018,8945.682032,9402.661888,8905.423789,9337.281363,6044135769.568150,157157916638.807000
Apr-27-2018,9272.688509,9364.296828,8970.449551,8974.089791,6420471433.755670,156938588046.231000
Apr-26-2018,8858.958859,9274.510917,8698.795549,9268.527837,7840135344.800640,151190285700.753000
Apr-25-2018,9689.429015,9745.08596,8828.361916,8846.751895,9496007199.258210,157076395722.314000
Apr-24-2018,8927.498953,9715.110088,8924.774677,9715.110088,7015588899.813640,158243944130.898000
Apr-23-2018,8785.307708,8966.254422,8775.238205,8924.023356,5577263962.682180,151137648092.488000
Apr-22-2018,8890.882431,8959.354943,8766.335742,8787.210206,5388898212.038850,151206617490.121000
Apr-21-2018,8831.324168,8961.902201,8631.50547,8884.348604,6592572345.596160,149672369138.117000
Apr-20-2018,8279.071885,8872.532517,8247.720147,8813.044081,5856252722.490640,143325849306.408000
Apr-19-2018,8137.721564,8284.837636,8108.010268,8280.64311,5571921609.662260,139697891452.240000
Apr-18-2018,7898.148907,8168.591184,7888.236331,8133.862763,5174175282.725690,137352270224.707000
Apr-17-2018,8042.520382,8126.352752,7856.158342,7889.50363,4617797211.778910,136782286541.117000
Apr-16-2018,8306.24171,8344.618513,7899.380607,8038.471105,4364099389.488300,137323175499.904000
Apr-15-2018,7931.478615,8313.382622,7927.41885,8301.987534,4064566540.138580,139314075515.987000
Apr-14-2018,7862.979157,8084.181206,7806.771554,7910.243775,5221454291.820420,135006677595.696000
Apr-13-2018,7821.364049,8124.051804,7698.959083,7866.931623,7108692314.558220,135711160795.367000
Apr-12-2018,6933.971966,7824.357866,6788.545634,7821.822517,5569495530.073330,123866648137.779000
Apr-11-2018,6845.560832,6946.721491,6832.638659,6932.843296,3484554527.370300,116633027003.158000
Apr-10-2018,6782.532083,6876.318025,6710.130737,6844.301557,3585817439.024410,115498144607.215000
Apr-09-2018,7013.715304,7155.497904,6663.308517,6772.871609,3560325736.664330,117673759659.825000
Apr-08-2018,6898.345033,7076.715293,6898.345033,7000.923355,3056918181.447540,118826615776.688000
Apr-07-2018,6640.309471,7037.930491,6637.541563,6894.151859,3240556397.718940,116709872180.672000
Apr-06-2018,6796.855664,6869.360103,6601.406734,6637.296686,3711281114.355920,113749617596.850000
Apr-05-2018,6844.005785,6936.155484,6651.188594,6819.726657,4403251763.522560,115381166132.261000
Apr-04-2018,7454.194481,7454.194481,6791.910367,6840.93611,4231706034.988410,120987270374.988000
Apr-03-2018,7066.360265,7521.80505,7053.68567,7454.69179,4155294223.941800,125196524425.385000
Apr-02-2018,6841.725764,7116.935685,6806.530093,7061.622526,3914063316.877070,118714544792.539000
Apr-01-2018,6959.89062,7054.47748,6506.022091,6830.630577,3598865261.866420,116292884529.764000
Mar-31-2018,6875.890211,7188.22564,6842.080218,6955.124518,4072365790.656930,119471347711.275000
Mar-30-2018,7154.016617,7256.653697,6665.141403,6880.453144,4781184232.515510,117674103198.586000
Mar-29-2018,7947.627557,7976.070835,7010.869711,7178.058623,3386756377.237020,128256618601.821000
Mar-28-2018,7821.60587,8097.640957,7791.303084,7954.826953,3173707435.987880,134738550293.392000
Mar-27-2018,8171.701764,8210.957189,7786.080922,7828.221732,3702257445.232480,135732326694.809000
Mar-26-2018,8453.806862,8522.62869,7907.88547,8187.383924,2833668579.510530,140368288652.556000
Mar-25-2018,8554.421565,8680.428839,8425.566951,8466.556129,3029683211.952210,146027822374.361000
Mar-24-2018,8923.404783,9002.746569,8634.65403,8661.018753,3067943937.354050,149796255286.360000
Mar-23-2018,8728.47,8865.051157,8342.776073,8865.051157,4026875184.247590,145006569184.449000
Mar-22-2018,8970.660358,9104.40392,8570.975758,8721.57,3735442600.657350,148850664794.995000
Mar-21-2018,8907.399598,9173.541313,8862.636694,8978.01899,4432036552.374760,153213993287.215000
Mar-20-2018,8620.287306,9045.588198,8369.279766,8892.783654,4501108575.652140,146451375941.211000
Mar-19-2018,8195.616342,8662.302735,8153.67588,8588.661986,5074015987.878900,144055858647.117000
Mar-18-2018,7912.658935,8232.483152,7364.223838,8092.439642,4628590454.301840,129663399258.248000
Mar-17-2018,8294.104092,8325.924047,7795.17988,7906.38397,4224100753.480190,137483922115.427000
Mar-16-2018,8302.595689,8570.713787,7982.803114,8315.139163,4153900849.217630,141272921832.370000
Mar-15-2018,8255.725416,8417.992104,7750.225412,8291.944666,5294581212.122470,138332645701.890000
Mar-14-2018,9206.908111,9352.331545,8036.245911,8262.032897,4034218467.208430,149354974929.533000
Mar-13-2018,9179.776982,9481.708192,8948.052187,9208.440502,5095834459.842300,155752941708.583000
Mar-12-2018,9557.854233,9893.083613,8803.80121,9216.378706,5058109366.785470,161075947417.117000
Mar-11-2018,8856.718881,9704.329234,8581.458153,9570.367448,4665413193.991810,153523238058.018000
Mar-10-2018,9339.626813,9525.48427,8821.45607,8894.85712,4505811284.202060,157349154451.723000
Mar-09-2018,9411.715541,9479.824937,8497.330822,9345.521676,4328631178.029560,151766844899.476000
Mar-08-2018,9971.758251,10139.85028,9338.281975,9433.592923,4793198292.940540,165030983908.595000
Mar-07-2018,10721.47528,10869.53871,9701.56339,9968.268316,5234978812.590110,177918066329.573000
Mar-06-2018,11520.40245,11520.40245,10637.81971,10697.57229,4804420267.106460,186711319238.135000
Mar-05-2018,11502.66667,11622.50317,11394.62718,11527.56879,4219752283.908350,194875403407.363000
Mar-04-2018,11497.56432,11516.38357,11144.73568,11516.38357,3861373865.898040,190891708185.226000
Mar-03-2018,11094.23742,11531.36898,11094.23742,11494.89894,3526443821.141240,192299293713.931000
Mar-02-2018,10920.66207,11157.47957,10724.63082,11095.09196,4030692043.948850,186991777621.601000
Mar-01-2018,10423.58148,10974.71673,10375.2658,10929.7655,3441035104.338810,179665284931.121000
Feb-28-2018,10727.53513,11085.82487,10402.00726,10412.02401,3642202553.587120,179860191235.508000
Feb-27-2018,10388.88234,10913.29636,10256.80488,10736.49053,3915484543.412990,179335649688.147000
Feb-26-2018,9703.321916,10481.37088,9513.122941,10371.77268,3261955537.973540,167531121149.477000
Feb-25-2018,9844.51679,9958.1309,9413.02229,9699.647408,3265197229.414520,163411665694.333000
Feb-24-2018,10328.56737,10605.86942,9593.227151,9843.276427,3787518210.302910,169467401242.954000
Feb-23-2018,9972.72336,10493.76915,9732.257318,10348.06763,4784103251.902320,170839836666.231000
Feb-22-2018,10691.35053,11034.67135,9913.997707,9987.171846,5331192808.404260,175425443931.256000
Feb-21-2018,11436.16648,11436.16648,10502.25224,10680.36171,5508367041.895930,185355964500.564000
Feb-20-2018,11197.75978,11976.61948,11197.75978,11446.21506,4769640709.915530,196500409482.054000
Feb-19-2018,10562.64447,11224.55349,10512.36951,11191.90266,4101946824.884000,184095687081.529000
Feb-18-2018,11124.36049,11326.12751,10338.06995,10576.17556,5158247526.952910,182672172258.917000
Feb-17-2018,10234.61279,11123.13445,10164.86484,11095.6086,4558021813.753080,180731004088.918000
Feb-16-2018,10091.75021,10275.01237,9811.975773,10245.30885,4465120674.479240,170718163129.384000
Feb-15-2018,9494.63,10183.83954,9408.506509,10117.07499,4739907420.802560,165589174576.443000
Feb-14-2018,8564.700308,9518.54,8564.700308,9505.15,6626407147.129940,153318027840.989000
Feb-13-2018,8887.228307,8906.177327,8424.412411,8577.572064,3616243668.162390,146264694620.376000
Feb-12-2018,8120.351924,8968.577272,8120.351924,8863.252806,3543127386.701650,145800341725.176000
Feb-11-2018,8624.258121,8624.258121,7914.92155,8099.307366,3776449040.871810,138897573472.045000
Feb-10-2018,8697.342477,9080.51309,8282.274356,8624.238538,4794961601.208550,146923735750.310000
Feb-09-2018,8266.287,8708.001259,7850.112866,8684.106762,4374319140.231980,139813375515.396000
Feb-08-2018,7569.867387,8587.375057,7569.867387,8256.155151,4511057946.204600,139923626486.083000
Feb-07-2018,7714.073104,8503.327577,7221.33045,7587.933554,5174580851.487180,133718322412.774000
Feb-06-2018,6910.997302,7888.143213,5963.239119,7768.942755,5255682912.874720,115936410722.158000
Feb-05-2018,8215.505812,8343.181452,6665.107706,6905.959543,4795001556.727060,129986071801.309000
Feb-04-2018,9198.067914,9351.571884,7986.357859,8256.583798,3993493752.468190,147141784507.898000
Feb-03-2018,8763.536968,9417.790992,8173.729947,9191.270888,4856472806.499910,151010871500.656000
Feb-02-2018,9118.23127,9127.685961,7588.546351,8768.328115,5511338158.356580,144265487015.068000
Feb-01-2018,10269.84389,10332.94607,8700.332595,9171.249369,4557095326.886560,162034796737.131000
Jan-31-2018,10104.97187,10421.6627,9755.968518,10236.67507,5056861149.342990,169941072424.749000
Jan-30-2018,11365.34514,11366.82402,10003.92892,10084.49524,4488869928.002420,181011266089.906000
Jan-29-2018,11778.74425,11924.9553,11235.99591,11348.08379,4406818761.117680,192714118670.856000
Jan-28-2018,11492.65019,12113.07635,11460.24989,11865.23189,6719212830.429960,198082558702.675000
Jan-27-2018,11112.81785,11648.84804,10943.32371,11446.46873,7210080913.511110,190779837251.986000
Jan-26-2018,11203.60858,11668.42645,10406.80905,11123.95015,7926703935.633340,186594089305.961000
Jan-25-2018,11353.62685,11730.7456,11027.00545,11219.4367,8775510518.345140,192123000717.175000
Jan-24-2018,10821.59111,10821.59111,10821.59111,10821.59111,8473730459.792880,182164267415.070000
Jan-23-2018,10917.29084,11335.21575,10113.3804,10800.47262,9191153509.349240,181273974069.990000
Jan-22-2018,11529.52182,11950.61767,10164.07308,10917.30641,8135625786.554950,189107108572.010000
Jan-21-2018,12982.92075,12982.92075,11241.29591,11481.02513,8556846220.196240,199805387138.930000
Jan-20-2018,11571.61787,13482.69124,11571.61787,12961.20566,9405841903.812660,213472791318.775000
Jan-19-2018,11209.29194,12140.06162,10839.80303,11517.12995,11002606473.272700,196527383915.195000
Jan-18-2018,11201.99236,12348.93238,10755.67951,11305.3074,15847953323.944200,192666388610.116000
Jan-17-2018,11284.38864,11750.69524,9300.527455,11139.59209,15748924942.634600,180279809333.967000
Jan-16-2018,13797.97554,14430.17095,9963.101192,11445.84964,12240679658.271100,205856887976.893000
Jan-15-2018,13787.98921,14929.66735,13663.14242,13769.21644,10282025656.507300,234632138926.310000
Jan-14-2018,14535.05729,14661.4007,13123.35603,13815.42967,11121051176.190700,230699974615.233000
Jan-13-2018,14066.98128,14807.72901,14066.98128,14552.77603,11643386357.614500,241810847783.363000
Jan-12-2018,13571.75813,14364.99214,13108.29116,14089.11203,12799444154.485200,232155990926.144000
Jan-11-2018,15120.84411,15152.80451,13113.73774,13501.98144,15709420580.702500,233207775642.159000
Jan-10-2018,14705.36754,15065.00252,13822.1495,15065.00252,15928534701.271900,241449931229.675000
Jan-09-2018,15190.76115,16153.55621,14491.07305,14710.59636,16217162079.831500,253514317696.626000
Jan-08-2018,16265.34084,18578.49314,13940.416,15218.63286,15332152745.846200,263409481941.753000
